country_name,country_text_id,country_id,year,historical_date,project,historical,histname,codingstart,codingend,codingstart_contemp,codingend_contemp,codingstart_hist,codingend_hist,gapstart1,gapstart2,gapstart3,gapend1,gapend2,gapend3,gap_index,COWcode,e_v2x_api_3C,e_v2x_api_4C,e_v2x_api_5C,e_v2x_civlib_3C,e_v2x_civlib_4C,e_v2x_civlib_5C,e_v2x_clphy_3C,e_v2x_clphy_4C,e_v2x_clphy_5C,e_v2x_clpol_3C,e_v2x_clpol_4C,e_v2x_clpol_5C,e_v2x_clpriv_3C,e_v2x_clpriv_4C,e_v2x_clpriv_5C,e_v2x_corr_3C,e_v2x_corr_4C,e_v2x_corr_5C,e_v2x_cspart_3C,e_v2x_cspart_4C,e_v2x_cspart_5C,e_v2x_delibdem_3C,e_v2x_delibdem_4C,e_v2x_delibdem_5C,e_v2x_EDcomp_thick_3C,e_v2x_EDcomp_thick_4C,e_v2x_EDcomp_thick_5C,e_v2x_egal_3C,e_v2x_egal_4C,e_v2x_egal_5C,e_v2x_egaldem_3C,e_v2x_egaldem_4C,e_v2x_egaldem_5C,e_v2x_elecoff_3C,e_v2x_elecoff_4C,e_v2x_elecoff_5C,e_v2x_execorr_3C,e_v2x_execorr_4C,e_v2x_execorr_5C,e_v2x_feduni_3C,e_v2x_feduni_4C,e_v2x_feduni_5C,e_v2x_frassoc_thick_3C,e_v2x_frassoc_thick_4C,e_v2x_frassoc_thick_5C,e_v2x_freexp_3C,e_v2x_freexp_4C,e_v2x_freexp_5C,e_v2x_freexp_altinf_3C,e_v2x_freexp_altinf_4C,e_v2x_freexp_altinf_5C,e_v2x_gencl_3C,e_v2x_gencl_4C,e_v2x_gencl_5C,e_v2x_gencs_3C,e_v2x_gencs_4C,e_v2x_gencs_5C,e_v2x_gender_3C,e_v2x_gender_4C,e_v2x_gender_5C,e_v2x_genpp_3C,e_v2x_genpp_4C,e_v2x_genpp_5C,e_v2x_jucon_3C,e_v2x_jucon_4C,e_v2x_jucon_5C,e_v2x_libdem_3C,e_v2x_libdem_4C,e_v2x_libdem_5C,e_v2x_liberal_3C,e_v2x_liberal_4C,e_v2x_liberal_5C,e_v2x_mpi_3C,e_v2x_mpi_4C,e_v2x_mpi_5C,e_v2x_partip_3C,e_v2x_partip_4C,e_v2x_partip_5C,e_v2x_partipdem_3C,e_v2x_partipdem_4C,e_v2x_partipdem_5C,e_v2x_polyarchy_3C,e_v2x_polyarchy_4C,e_v2x_polyarchy_5C,e_v2x_pubcorr_3C,e_v2x_pubcorr_4C,e_v2x_pubcorr_5C,e_v2x_suffr_3C,e_v2x_suffr_4C,e_v2x_suffr_5C,e_v2xcl_rol_3C,e_v2xcl_rol_4C,e_v2xcl_rol_5C,e_v2xcs_ccsi_3C,e_v2xcs_ccsi_4C,e_v2xcs_ccsi_5C,e_v2xdd_dd_3C,e_v2xdd_dd_4C,e_v2xdd_dd_5C,e_v2xdl_delib_3C,e_v2xdl_delib_4C,e_v2xdl_delib_5C,e_v2xeg_eqdr_3C,e_v2xeg_eqdr_4C,e_v2xeg_eqdr_5C,e_v2xeg_eqprotec_3C,e_v2xeg_eqprotec_4C,e_v2xeg_eqprotec_5C,e_v2xel_frefair_3C,e_v2xel_frefair_4C,e_v2xel_frefair_5C,e_v2xel_locelec_3C,e_v2xel_locelec_4C,e_v2xel_locelec_5C,e_v2xel_regelec_3C,e_v2xel_regelec_4C,e_v2xel_regelec_5C,e_v2xlg_legcon_3C,e_v2xlg_legcon_4C,e_v2xlg_legcon_5C,e_v2xme_altinf_3C,e_v2xme_altinf_4C,e_v2xme_altinf_5C,e_v2xps_party_3C,e_v2xps_party_4C,e_v2xps_party_5C,e_boix_regime,e_democracy_breakdowns,e_democracy_omitteddata,e_democracy_trans,e_fh_cl,e_fh_pr,e_fh_rol,e_fh_status,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_lexical_index,e_uds_median,e_uds_mean,e_uds_pct025,e_uds_pct975,e_coups,e_legparty,e_autoc,e_democ,e_p_polity,e_polcomp,e_polity2,e_bnr_dem,e_chga_demo,e_ti_cpi,e_vanhanen,e_peaveduc,e_peedgini,e_area,e_regiongeo,e_regionpol,e_regionpol_6C,e_cow_exports,e_cow_imports,e_gdp,e_gdp_sd,e_gdppc,e_gdppc_sd,e_miinflat,e_pop,e_pop_sd,e_total_fuel_income_pc,e_total_oil_income_pc,e_total_resources_income_pc,e_radio_n,e_miferrat,e_mipopula,e_miurbani,e_miurbpop,e_pefeliex,e_peinfmor,e_pelifeex,e_pematmor,e_wb_pop,e_civil_war,e_miinteco,e_miinterc,e_pt_coup,e_pt_coup_attempts
Mexico,MEX,3,1867,1867-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,0.5,0.333,0.25,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.5,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,0,0,0,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,6,1,-5,6,-5,NA,NA,NA,1.5,NA,NA,NA,17,2,2,NA,NA,1038.889,153.699,1.071,0.131,-1.459,969.228,68.869,NA,0,NA,0,NA,9098.1,0.168,1530.784,NA,487,26.9,NA,NA,0,1,0,NA,NA
Mexico,MEX,3,1868,1868-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,0.5,0.333,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,0.5,0.333,0.25,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,NA,NA,NA,17,2,2,NA,NA,1059.53,138.236,1.085,0.124,-1.195,976.356,59.117,NA,0,NA,0,NA,9138.4,0.17,1552.936,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1869,1869-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,0.5,0.333,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,0.5,0.333,0.25,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,NA,NA,NA,17,2,2,NA,NA,1069.56,121.422,1.092,0.109,-0.931,979.19,51.345,NA,0,NA,0,NA,9178.7,0.172,1575.088,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1870,1870-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,0.56,NA,NA,17,2,2,29.126,17.476,1085.66,103.149,1.104,0.095,-0.667,983.585,42.062,NA,0,NA,0,NA,9219,0.173,1597.24,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1871,1871-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0.1,0.578,NA,NA,17,2,2,30.097,18.447,1123.552,121.744,1.128,0.114,-0.403,995.769,37.299,NA,0,NA,0,NA,9337,0.173,1619.392,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1872,1872-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,0.596,NA,NA,17,2,2,31.068,19.417,1166.362,145.205,1.159,0.136,-0.139,1006.109,36.589,NA,0,NA,0,NA,9455,0.174,1641.544,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1873,1873-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,0.614,NA,NA,17,2,2,27.451,22.549,1206.137,161.134,1.184,0.15,0.125,1018.139,33.789,NA,0,NA,0,NA,9573,0.174,1663.696,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1874,1874-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,0.632,NA,NA,17,2,2,26.214,21.359,1244.274,179.033,1.21,0.168,0.389,1028.345,35.395,NA,0,NA,0,NA,9691,0.174,1685.848,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1875,1875-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.5,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.5,1,0.667,0.75,0.5,0.333,0.25,NA,NA,NA,0,0,0.25,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,1,0.667,0.75,1,0.667,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,0.667,0.75,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0.5,0.333,0.5,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,6,1,-5,6,-5,NA,NA,NA,0,0.65,NA,NA,17,2,2,24.4,28,1283.107,192.065,1.236,0.184,0.653,1039.021,38.373,NA,0,NA,0,NA,9809,0.174,1708,NA,487,26.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1876,1876-12-31,1,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,1,0.667,0.5,1,0.667,0.75,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,1,0.667,0.75,1,0.667,0.5,1,1,1,0.5,0.333,0.25,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1,1,1,1,0.75,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,-88,-88,-88,-88,-6,NA,NA,NA,0,0.668,NA,NA,17,2,2,25.4,28.5,1321.283,212.829,1.259,0.203,0.918,1049.969,37.196,NA,0,NA,0,NA,9927,0.174,1730.152,NA,487,26.9,NA,NA,1,0,0,NA,NA
