country_name,country_text_id,country_id,year,historical_date,project,historical,histname,codingstart,codingend,codingstart_contemp,codingend_contemp,codingstart_hist,codingend_hist,gapstart1,gapstart2,gapstart3,gapend1,gapend2,gapend3,gap_index,COWcode,e_v2x_api_3C,e_v2x_api_4C,e_v2x_api_5C,e_v2x_civlib_3C,e_v2x_civlib_4C,e_v2x_civlib_5C,e_v2x_clphy_3C,e_v2x_clphy_4C,e_v2x_clphy_5C,e_v2x_clpol_3C,e_v2x_clpol_4C,e_v2x_clpol_5C,e_v2x_clpriv_3C,e_v2x_clpriv_4C,e_v2x_clpriv_5C,e_v2x_corr_3C,e_v2x_corr_4C,e_v2x_corr_5C,e_v2x_cspart_3C,e_v2x_cspart_4C,e_v2x_cspart_5C,e_v2x_delibdem_3C,e_v2x_delibdem_4C,e_v2x_delibdem_5C,e_v2x_EDcomp_thick_3C,e_v2x_EDcomp_thick_4C,e_v2x_EDcomp_thick_5C,e_v2x_egal_3C,e_v2x_egal_4C,e_v2x_egal_5C,e_v2x_egaldem_3C,e_v2x_egaldem_4C,e_v2x_egaldem_5C,e_v2x_elecoff_3C,e_v2x_elecoff_4C,e_v2x_elecoff_5C,e_v2x_execorr_3C,e_v2x_execorr_4C,e_v2x_execorr_5C,e_v2x_feduni_3C,e_v2x_feduni_4C,e_v2x_feduni_5C,e_v2x_frassoc_thick_3C,e_v2x_frassoc_thick_4C,e_v2x_frassoc_thick_5C,e_v2x_freexp_3C,e_v2x_freexp_4C,e_v2x_freexp_5C,e_v2x_freexp_altinf_3C,e_v2x_freexp_altinf_4C,e_v2x_freexp_altinf_5C,e_v2x_gencl_3C,e_v2x_gencl_4C,e_v2x_gencl_5C,e_v2x_gencs_3C,e_v2x_gencs_4C,e_v2x_gencs_5C,e_v2x_gender_3C,e_v2x_gender_4C,e_v2x_gender_5C,e_v2x_genpp_3C,e_v2x_genpp_4C,e_v2x_genpp_5C,e_v2x_jucon_3C,e_v2x_jucon_4C,e_v2x_jucon_5C,e_v2x_libdem_3C,e_v2x_libdem_4C,e_v2x_libdem_5C,e_v2x_liberal_3C,e_v2x_liberal_4C,e_v2x_liberal_5C,e_v2x_mpi_3C,e_v2x_mpi_4C,e_v2x_mpi_5C,e_v2x_partip_3C,e_v2x_partip_4C,e_v2x_partip_5C,e_v2x_partipdem_3C,e_v2x_partipdem_4C,e_v2x_partipdem_5C,e_v2x_polyarchy_3C,e_v2x_polyarchy_4C,e_v2x_polyarchy_5C,e_v2x_pubcorr_3C,e_v2x_pubcorr_4C,e_v2x_pubcorr_5C,e_v2x_suffr_3C,e_v2x_suffr_4C,e_v2x_suffr_5C,e_v2xcl_rol_3C,e_v2xcl_rol_4C,e_v2xcl_rol_5C,e_v2xcs_ccsi_3C,e_v2xcs_ccsi_4C,e_v2xcs_ccsi_5C,e_v2xdd_dd_3C,e_v2xdd_dd_4C,e_v2xdd_dd_5C,e_v2xdl_delib_3C,e_v2xdl_delib_4C,e_v2xdl_delib_5C,e_v2xeg_eqdr_3C,e_v2xeg_eqdr_4C,e_v2xeg_eqdr_5C,e_v2xeg_eqprotec_3C,e_v2xeg_eqprotec_4C,e_v2xeg_eqprotec_5C,e_v2xel_frefair_3C,e_v2xel_frefair_4C,e_v2xel_frefair_5C,e_v2xel_locelec_3C,e_v2xel_locelec_4C,e_v2xel_locelec_5C,e_v2xel_regelec_3C,e_v2xel_regelec_4C,e_v2xel_regelec_5C,e_v2xlg_legcon_3C,e_v2xlg_legcon_4C,e_v2xlg_legcon_5C,e_v2xme_altinf_3C,e_v2xme_altinf_4C,e_v2xme_altinf_5C,e_v2xps_party_3C,e_v2xps_party_4C,e_v2xps_party_5C,e_boix_regime,e_democracy_breakdowns,e_democracy_omitteddata,e_democracy_trans,e_fh_cl,e_fh_pr,e_fh_rol,e_fh_status,e_wbgi_cce,e_wbgi_gee,e_wbgi_pve,e_wbgi_rle,e_wbgi_rqe,e_wbgi_vae,e_lexical_index,e_uds_median,e_uds_mean,e_uds_pct025,e_uds_pct975,e_coups,e_legparty,e_autoc,e_democ,e_p_polity,e_polcomp,e_polity2,e_bnr_dem,e_chga_demo,e_ti_cpi,e_vanhanen,e_peaveduc,e_peedgini,e_area,e_regiongeo,e_regionpol,e_regionpol_6C,e_cow_exports,e_cow_imports,e_gdp,e_gdp_sd,e_gdppc,e_gdppc_sd,e_miinflat,e_pop,e_pop_sd,e_total_fuel_income_pc,e_total_oil_income_pc,e_total_resources_income_pc,e_radio_n,e_miferrat,e_mipopula,e_miurbani,e_miurbpop,e_pefeliex,e_peinfmor,e_pelifeex,e_pematmor,e_wb_pop,e_civil_war,e_miinteco,e_miinterc,e_pt_coup,e_pt_coup_attempts
Mexico,MEX,3,1906,1906-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0.25,0.5,0.333,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333,0.5,1,1,1,1,1,1,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,9,0,-9,1,-9,NA,NA,NA,0,1.192,NA,NA,17,2,2,120.976,113.171,3334.239,241.456,2.165,0.131,4.467,1539.778,51.114,2.104,0.584,154.864,0,NA,14442.8,0.223,3217.432,NA,468,27.9,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1907,1907-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0.25,0.5,0.333,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333,0.5,1,1,1,1,1,1,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,9,0,-9,1,-9,NA,NA,NA,0,1.209,NA,NA,17,2,2,122.727,111.111,3411.763,223.407,2.196,0.118,1.839,1553.657,54.161,3.142,1.155,148.603,0,NA,14582.1,0.232,3376.704,NA,466,28,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1908,1908-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0.25,0.5,0.333,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333,0.5,1,1,1,1,1,1,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,9,0,-9,1,-9,NA,NA,NA,0,1.226,NA,NA,17,2,2,117.259,79.695,3463.859,240.141,2.216,0.123,-0.299,1562.704,54.899,6.115,4.422,135.737,0,NA,14721.4,0.24,3535.976,NA,455,28.8,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1909,1909-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0.25,0.5,0.333,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333,0.5,1,1,1,1,1,1,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,9,0,-9,1,-9,NA,NA,NA,0,1.243,NA,NA,17,2,2,133.333,100,3506.289,222.725,2.221,0.123,6.021,1579.123,58.919,5.339,2.935,140.691,0,NA,14860.7,0.249,3695.248,NA,448,29.3,NA,NA,0,0,0,NA,NA
Mexico,MEX,3,1910,1910-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0.25,0.5,0.333,0.25,1,0.667,0.5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.25,0,0,0.25,0,0,0.25,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0.75,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,9,0,-9,1,-9,NA,NA,NA,0,1.26,67.992,NA,17,2,2,75.395,102.92,3508.244,225.712,2.206,0.122,11.59,1590.611,51.425,5.735,3.302,144.248,0,NA,15000,0.257,3854.52,NA,471,27.5,NA,NA,1,0,1,NA,NA
Mexico,MEX,3,1911,1911-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0,0.5,0.333,0.5,1,0.667,0.5,1,1,1,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.333,0.5,1,1,0.75,1,1,1,0.5,0.333,0.25,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0,0,0.25,0.5,0.333,0.5,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,-77,-77,-77,-77,0,NA,NA,NA,0,1.27,68.228,NA,17,2,2,150.505,92.424,3453.154,211.097,2.174,0.113,8.752,1588.639,48.961,14.004,11.414,153.588,0,NA,14990,0.268,4013.792,NA,465,27.9,NA,NA,1,0,1,NA,NA
Mexico,MEX,3,1912,1912-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0,0.5,0.333,0.5,1,0.667,0.5,1,1,1,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,1,1,1,1,1,0.75,1,1,1,0.5,0.333,0.25,0.5,0.333,0.5,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0,0,0.25,0.5,0.333,0.5,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,0,NA,-77,-77,-77,-77,0,NA,NA,NA,0,1.28,68.44,NA,17,2,2,151.515,96.97,3401.737,203.759,2.143,0.11,-1.675,1587.278,52.663,19.447,17.63,165.783,0,NA,14980,0.279,4173.064,NA,457,28.3,NA,NA,1,0,1,NA,NA
Mexico,MEX,3,1913,1913-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,1,0.667,0.5,1,1,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,1,1,1,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0,0,0.25,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,-77,-77,-77,-77,0,NA,NA,NA,0,1.29,68.62,NA,17,2,2,151.72,97.117,3347.464,224.699,2.103,0.114,0.543,1591.26,54.863,35.443,34.33,152.704,0,NA,14970,0.289,4332.336,NA,450,28.8,NA,NA,1,0,1,NA,NA
Mexico,MEX,3,1914,1914-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,1,0.667,0.5,1,1,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,1,1,1,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0,0,0.25,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,-77,-77,-77,-77,0,NA,NA,NA,0,1.3,68.821,NA,17,2,2,NA,NA,3328.482,211.511,2.096,0.116,4.071,1588.208,53.635,30.932,29.514,74.388,NA,NA,14960,0.3,4491.608,NA,444,29.2,NA,NA,1,1,1,NA,NA
Mexico,MEX,3,1915,1915-12-31,2,1,United Mexican States,1789,2022,1900,2022,1789,1920,NA,NA,NA,NA,NA,NA,1,70,0,0,0.25,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,1,0.667,0.5,1,1,0.75,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,1,1,1,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0.5,0.333,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,1,1,1,0.5,0.333,0.5,0,0,0.25,0.5,0.333,0.25,0,0,0,0.5,0.333,0.25,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0.5,0.333,0.25,0.5,0.333,0.25,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,-1,-77,-77,-77,-77,0,NA,NA,NA,0,1.31,68.938,NA,17,2,2,NA,NA,3359.937,212.854,2.117,0.112,14.628,1586.729,49.928,29.775,28.992,79.279,NA,NA,14950,0.311,4650.88,NA,436,29.6,NA,NA,1,0,1,NA,NA
